DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/13/2018,11:30,BRONX,10466,40.89101,-73.85747,"(40.89101, -73.85747)",,,731       EAST 230 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880562,PASSENGER VEHICLE,,,,
04/13/2018,11:30,,,40.728657,-73.863266,"(40.728657, -73.863266)",BOOTH STREET                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880034,PASSENGER VEHICLE,,,,
04/13/2018,11:31,BROOKLYN,11228,40.61847,-74.021225,"(40.61847, -74.021225)",86 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880415,PASSENGER VEHICLE,TR,,,
04/13/2018,11:35,MANHATTAN,10024,40.78324,-73.97455,"(40.78324, -73.97455)",WEST 81 STREET                  ,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,,,,,,3881277,,,,,
04/13/2018,11:39,MANHATTAN,10065,40.76729,-73.96661,"(40.76729, -73.96661)",PARK AVENUE                     ,EAST 66 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881398,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:39,,,40.83642,-73.87147,"(40.83642, -73.87147)",CROSS BRONX EXPY RAMP           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3879999,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:40,MANHATTAN,10016,40.743824,-73.979515,"(40.743824, -73.979515)",3 AVENUE                        ,EAST 31 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880315,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,11:40,MANHATTAN,10022,,,,WEST 54 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3880060,VN,VN,,,
04/13/2018,11:40,QUEENS,11354,40.763958,-73.82814,"(40.763958, -73.82814)",NORTHERN BOULEVARD              ,UNION STREET,,0,0,0,0,0,0,0,0,,,,,,3880858,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,11:40,,,40.67973,-73.853264,"(40.67973, -73.853264)",LIBERTY AVENUE                  ,84 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3880384,TK,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:40,,,40.714436,-73.974754,"(40.714436, -73.974754)",WILLIAMSBURG BRIDGE INNER ROADWA,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880303,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:45,BROOKLYN,11220,40.635006,-74.02254,"(40.635006, -74.02254)",,,419       68 STREET                     ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880416,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:45,QUEENS,11372,40.753998,-73.8955,"(40.753998, -73.8955)",,,33-11     71 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880964,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,11:45,QUEENS,11418,40.695156,-73.84488,"(40.695156, -73.84488)",,,102-28    JAMAICA AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880057,TAXI,,,,
04/13/2018,11:47,,,40.814075,-73.79548,"(40.814075, -73.79548)",THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881578,TK,TK,,,
04/13/2018,11:50,,,40.638897,-74.01678,"(40.638897, -74.01678)",61 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881347,TK,PASSENGER VEHICLE,,,
04/13/2018,11:50,BROOKLYN,11213,40.66533,-73.93315,"(40.66533, -73.93315)",,,735       CROWN STREET                  ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3880406,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,11:55,,,40.761173,-73.95789,"(40.761173, -73.95789)",EAST 63 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881389,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,11:58,MANHATTAN,10024,40.784725,-73.97935,"(40.784725, -73.97935)",,,2245      BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881264,SPORT UTILITY / STATION WAGON,FB,,,
04/13/2018,12:00,BROOKLYN,11215,40.66551,-73.992775,"(40.66551, -73.992775)",PROSPECT AVENUE                 ,4 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3879961,TK,PASSENGER VEHICLE,,,
04/13/2018,12:00,MANHATTAN,10036,,,,WEST 42 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Turning Improperly,,,,3881543,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,12:00,QUEENS,11370,40.757877,-73.8839,"(40.757877, -73.8839)",84 STREET                       ,32 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880949,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,12:00,,,40.75361,-73.90393,"(40.75361, -73.90393)",57 STREET                       ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881432,TAXI,PASSENGER VEHICLE,,,
04/13/2018,12:00,,,40.835873,-73.8699,"(40.835873, -73.8699)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3879983,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,12:00,,,40.66551,-73.992775,"(40.66551, -73.992775)",PROSPECT AVENUE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3879955,SPORT UTILITY / STATION WAGON,FB,,,
04/13/2018,12:10,QUEENS,11369,40.764214,-73.870766,"(40.764214, -73.870766)",,,25-77     99 STREET                     ,0,0,0,0,0,0,0,0,Animals Action,,,,,3880945,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,12:15,MANHATTAN,10018,40.753113,-73.98787,"(40.753113, -73.98787)",,,150       WEST 38 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881258,TAXI,PASSENGER VEHICLE,,,
04/13/2018,12:15,QUEENS,11375,40.733612,-73.84737,"(40.733612, -73.84737)",64 AVENUE                       ,110 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,,,,3880300,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/13/2018,12:15,,,40.741528,-73.98753,"(40.741528, -73.98753)",MADISON AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3880486,AR,PASSENGER VEHICLE,,,
04/13/2018,12:15,,,40.676056,-73.87652,"(40.676056, -73.87652)",LOGAN STREET                    ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3880228,PASSENGER VEHICLE,,,,
04/13/2018,12:20,QUEENS,11432,40.704964,-73.799904,"(40.704964, -73.799904)",,,90-21     160 STREET                    ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3881516,PASSENGER VEHICLE,TK,,,
04/13/2018,12:20,,,40.72293,-73.847336,"(40.72293, -73.847336)",QUEENS BOULEVARD                ,YELLOWSTONE BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880316,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:20,,,40.5983,-74.19076,"(40.5983, -74.19076)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880281,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,12:21,,,,,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3880283,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:25,BROOKLYN,11206,40.699406,-73.95338,"(40.699406, -73.95338)",LEE AVENUE                      ,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,,,,3881387,BU,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:25,,,40.83118,-73.83813,"(40.83118, -73.83813)",HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881561,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:50,BROOKLYN,11206,,,,,,83        MONTROSE AVENUE               ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3881401,MS,,,,
04/13/2018,12:27,,,40.742973,-73.814316,"(40.742973, -73.814316)",KISSENA BOULEVARD               ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3880959,BU,BICYCLE,,,
04/13/2018,12:30,BRONX,10451,40.82166,-73.92822,"(40.82166, -73.92822)",,,659       GERARD AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880247,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,12:30,MANHATTAN,10001,40.753487,-73.99446,"(40.753487, -73.99446)",,,353       WEST 35 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881163,TAXI,TAXI,,,
04/13/2018,12:30,QUEENS,11419,40.686005,-73.81738,"(40.686005, -73.81738)",126 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880379,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,12:30,,,,,,HAMILTON AVENUE                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3880310,DS,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:30,MANHATTAN,10001,40.749706,-73.99157,"(40.749706, -73.99157)",7 AVENUE                        ,WEST 32 STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881164,TAXI,BICYCLE,,,
04/13/2018,12:32,BROOKLYN,11231,40.675842,-73.99905,"(40.675842, -73.99905)",COURT STREET                    ,HUNTINGTON STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3880352,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/13/2018,12:34,BROOKLYN,11237,40.70787,-73.92035,"(40.70787, -73.92035)",,,330       STARR STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880807,PASSENGER VEHICLE,,,,
04/13/2018,12:35,,,40.60485,-74.02559,"(40.60485, -74.02559)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880471,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:40,,,40.611298,-74.17637,"(40.611298, -74.17637)",,,1150      SOUTH AVENUE                  ,1,0,1,0,0,0,0,0,,,,,,3880394,,,,,
04/13/2018,12:45,BRONX,10467,40.878643,-73.871605,"(40.878643, -73.871605)",EAST GUN HILL ROAD              ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3880617,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:45,BROOKLYN,11207,40.674397,-73.896515,"(40.674397, -73.896515)",PENNSYLVANIA AVENUE             ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3880226,SPORT UTILITY / STATION WAGON,CONV,,,
04/13/2018,12:45,QUEENS,11372,40.75046,-73.87746,"(40.75046, -73.87746)",,,89-24     37 AVENUE                     ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881177,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,12:45,,,,,,CLEARVIEW EXPRESSWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880279,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,12:45,BROOKLYN,11212,40.662556,-73.91963,"(40.662556, -73.91963)",DUMONT AVENUE                   ,TAPSCOTT STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3880423,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,12:45,BROOKLYN,11229,40.60857,-73.95534,"(40.60857, -73.95534)",QUENTIN ROAD                    ,EAST 18 STREET,,1,0,1,0,0,0,0,0,,,,,,3881859,,,,,
04/13/2018,12:48,BROOKLYN,11230,40.61955,-73.9682,"(40.61955, -73.9682)",AVENUE L                        ,EAST 7 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881236,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:50,QUEENS,11355,40.74784,-73.82606,"(40.74784, -73.82606)",,,56-30     MAIN STREET                   ,0,0,0,0,0,0,0,0,,,,,,3880838,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,12:58,BROOKLYN,11220,40.639294,-74.01279,"(40.639294, -74.01279)",58 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3879960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:00,BRONX,10472,40.82842,-73.86068,"(40.82842, -73.86068)",WHITE PLAINS ROAD               ,WATSON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880004,SPORT UTILITY / STATION WAGON,TAXI,,,
04/13/2018,13:00,BROOKLYN,11218,40.64034,-73.96911,"(40.64034, -73.96911)",,,710       CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881336,PASSENGER VEHICLE,TK,,,
04/13/2018,13:00,QUEENS,11361,40.75461,-73.78159,"(40.75461, -73.78159)",,,46-08     FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880276,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:00,QUEENS,11414,40.670555,-73.85634,"(40.670555, -73.85634)",LINDEN BOULEVARD                ,79 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880387,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:00,,,40.666,-73.99578,"(40.666, -73.99578)",GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879959,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/15/2018,6:30,,,40.81766,-73.93076,"(40.81766, -73.93076)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3846969,BU,,,,
04/13/2018,13:00,,,40.75548,-73.74173,"(40.75548, -73.74173)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3880354,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:04,MANHATTAN,10016,40.748245,-73.976295,"(40.748245, -73.976295)",EAST 38 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880321,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/13/2018,13:05,,,40.752403,-73.92442,"(40.752403, -73.92442)",39 STREET                       ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3881048,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
04/13/2018,13:10,BRONX,10452,40.840927,-73.912704,"(40.840927, -73.912704)",GRAND CONCOURSE                 ,EAST 172 STREET,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,3880237,PASSENGER VEHICLE,BICYCLE,,,
04/13/2018,13:12,,,40.843903,-73.927284,"(40.843903, -73.927284)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880974,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/13/2018,13:15,,,40.86268,-73.90905,"(40.86268, -73.90905)",SEDGWICK AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880618,TK,PASSENGER VEHICLE,,,
04/13/2018,13:15,BROOKLYN,11207,40.66086,-73.89883,"(40.66086, -73.89883)",NEWPORT STREET                  ,SNEDIKER AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3880229,PASSENGER VEHICLE,,,,
04/13/2018,13:16,,,40.787064,-73.94194,"(40.787064, -73.94194)",EAST 102 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882228,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/13/2018,13:17,,,40.575512,-73.98241,"(40.575512, -73.98241)",WEST 15 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881597,PASSENGER VEHICLE,TK,,,
04/13/2018,13:20,QUEENS,11421,40.692516,-73.85911,"(40.692516, -73.85911)",JAMAICA AVENUE                  ,85 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880288,TK,PASSENGER VEHICLE,,,
04/13/2018,13:20,,,40.853706,-73.871864,"(40.853706, -73.871864)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880270,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:20,QUEENS,11370,40.757385,-73.88855,"(40.757385, -73.88855)",79 STREET                       ,32 AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3881170,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:20,,,40.812065,-73.89579,"(40.812065, -73.89579)",BARRY STREET                    ,LEGGETT AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3880735,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:23,QUEENS,11356,40.784462,-73.843056,"(40.784462, -73.843056)",,,15-25     125 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880934,PASSENGER VEHICLE,,,,
04/13/2018,13:27,QUEENS,11354,40.769096,-73.833664,"(40.769096, -73.833664)",FARRINGTON STREET               ,31 ROAD,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,Unspecified,,,3880941,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/13/2018,13:29,QUEENS,11418,40.696865,-73.815346,"(40.696865, -73.815346)",ATLANTIC AVENUE                 ,134 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880286,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:30,BROOKLYN,11212,40.67276,-73.90379,"(40.67276, -73.90379)",,,90        JUNIUS STREET                 ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3880431,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:30,,,40.66015,-73.85333,"(40.66015, -73.85333)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3880386,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/13/2018,13:30,,,40.602028,-74.18777,"(40.602028, -74.18777)",,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3880110,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:33,BROOKLYN,11228,40.615013,-74.00935,"(40.615013, -74.00935)",82 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880344,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,13:39,MANHATTAN,10032,40.84103,-73.94463,"(40.84103, -73.94463)",WEST 165 STREET                 ,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881691,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,13:40,BRONX,10458,,,,fordham road                    ,webster avenue,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881444,PASSENGER VEHICLE,,,,
04/13/2018,13:40,,,40.712673,-73.80139,"(40.712673, -73.80139)",85 AVENUE                       ,164 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880311,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/13/2018,13:45,BROOKLYN,11230,,,,OCEAN PARKWAY                   ,18 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3880554,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/13/2018,13:50,BROOKLYN,11208,40.683537,-73.876915,"(40.683537, -73.876915)",,,158       RICHMOND STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880230,TK,SPORT UTILITY / STATION WAGON,,,
04/13/2018,13:50,MANHATTAN,10002,40.72046,-73.98963,"(40.72046, -73.98963)",RIVINGTON STREET                ,ALLEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880549,VN,PASSENGER VEHICLE,,,
04/13/2018,13:58,QUEENS,11418,40.700764,-73.832344,"(40.700764, -73.832344)",BABBAGE STREET                  ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880234,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,14:00,BROOKLYN,11208,40.67645,-73.86434,"(40.67645, -73.86434)",,,2912      PITKIN AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880231,TK,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,BROOKLYN,11220,40.638523,-74.01,"(40.638523, -74.01)",58 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3879986,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,BROOKLYN,11221,40.69203,-73.94565,"(40.69203, -73.94565)",DE KALB AVENUE                  ,TOMPKINS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881031,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,14:00,MANHATTAN,10001,,,,WEST 27 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3881531,TAXI,TK,,,
04/13/2018,14:00,MANHATTAN,10128,40.785244,-73.953514,"(40.785244, -73.953514)",PARK AVENUE                     ,EAST 94 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881423,TAXI,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,QUEENS,11101,40.73687,-73.928505,"(40.73687, -73.928505)",HUNTERS POINT AVENUE            ,38 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3879966,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,QUEENS,11364,40.75706,-73.75535,"(40.75706, -73.75535)",CLOVERDALE BOULEVARD            ,HOXIE DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880381,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,STATEN ISLAND,10310,40.62894,-74.116196,"(40.62894, -74.116196)",FOREST AVENUE                   ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3880827,PASSENGER VEHICLE,,,,
04/13/2018,14:00,,,40.86155,-73.92472,"(40.86155, -73.92472)",DYCKMAN STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3880267,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,,,40.87054,-73.9059,"(40.87054, -73.9059)",HEATH AVENUE                    ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3880602,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:00,,,,,,,,161       suydam atreet                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880808,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,14:00,,,40.655334,-73.93077,"(40.655334, -73.93077)",UTICA AVENUE                    ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3881666,PASSENGER VEHICLE,,,,
04/13/2018,14:03,BROOKLYN,11219,40.632572,-73.99109,"(40.632572, -73.99109)",51 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881225,PASSENGER VEHICLE,,,,
04/13/2018,14:03,QUEENS,11101,40.74163,-73.9446,"(40.74163, -73.9446)",49 AVENUE                       ,25 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3881959,PASSENGER VEHICLE,BU,,,
04/13/2018,14:05,MANHATTAN,10010,40.743015,-73.98716,"(40.743015, -73.98716)",,,21        EAST 26 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880492,TN,PASSENGER VEHICLE,,,
04/13/2018,14:10,MANHATTAN,10010,40.743015,-73.98716,"(40.743015, -73.98716)",,,21        EAST 26 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880487,SPORT UTILITY / STATION WAGON,BU,,,
04/13/2018,14:10,QUEENS,11375,40.737953,-73.85109,"(40.737953, -73.85109)",HORACE HARDING EXPRESSWAY       ,PENROD STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880760,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,14:15,MANHATTAN,10018,40.75428,-73.99255,"(40.75428, -73.99255)",,,302       WEST 37 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881259,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/13/2018,14:16,MANHATTAN,10022,40.759617,-73.961975,"(40.759617, -73.961975)",1 AVENUE                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880396,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
